route,stop,lat,lon,distance_to_next_stop(km),duration(min)
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NK,30.144506,-97.838406,0.262,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,XD,30.145231,-97.840282,0.233,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,QU,30.146722,-97.839597,0.217,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NY,30.147709,-97.838448,0.101,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,MB,30.148295,-97.838827,0.059,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,OH,30.148285,-97.839436,0.104,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,EX,30.148914,-97.839801,0.381,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,TH,30.151112,-97.838386,0.447,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,MH,30.15132,-97.839221,0.488,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,DN,30.150149,-97.836566,0.076,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,DK,30.150494,-97.836251,0.168,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,QO,30.150611,-97.834656,1.02,2.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,UZ,30.14693,-97.829727,0.537,2.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,KD,30.147532,-97.834712,0.343,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,IR,30.14827,-97.832394,0.183,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,FU,30.14843,-97.831548,0.196,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,ZO,30.149672,-97.832155,0.25,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,IX,30.148727,-97.830697,0.383,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,OD,30.14931,-97.828614,0.22,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LU,30.15053,-97.829289,0.334,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,KG,30.1523,-97.827641,0.242,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,CS,30.153083,-97.828532,0.865,3.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,QL,30.151597,-97.835185,0.258,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,YJ,30.151032,-97.833225,0.691,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NQ,30.155019,-97.835666,0.392,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PD,30.153978,-97.832364,0.055,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,VO,30.153927,-97.83269,0.185,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PG,30.15511,-97.83298,0.136,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PX,30.156033,-97.832734,0.093,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,EV,30.156593,-97.83231,0.069,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NV,30.156206,-97.832115,0.37,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,CX,30.15569,-97.831217,0.114,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,GT,30.154669,-97.831216,0.067,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,FS,30.154069,-97.831188,0.07,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,HM,30.153951,-97.83181,0.143,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,BK,30.153969,-97.830323,0.049,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,AS,30.154006,-97.829813,0.151,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,EF,30.154011,-97.82851,0.221,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LQ,30.154,-97.82745,0.129,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,YA,30.155077,-97.827695,0.256,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,HY,30.154826,-97.830033,0.397,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,YR,30.156771,-97.828726,0.203,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,AL,30.157628,-97.830181,0.173,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,KJ,30.158767,-97.830932,0.02,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,QZ,30.158897,-97.831073,0.124,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,SN,30.158731,-97.831768,0.34,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,ZC,30.157699,-97.832234,0.122,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,KZ,30.157392,-97.831281,0.097,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,IP,30.156562,-97.831112,0.666,2.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,GP,30.156007,-97.836223,0.157,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,FA,30.156239,-97.837158,0.138,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NR,30.155771,-97.838083,0.186,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WK,30.15676,-97.838877,0.06,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PF,30.157297,-97.838883,0.271,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WI,30.158483,-97.839841,0.086,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WN,30.157709,-97.839828,0.209,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,BM,30.157087,-97.838382,0.33,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,OL,30.157547,-97.835455,0.234,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,JD,30.157896,-97.837433,0.059,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,DG,30.15789,-97.838052,0.468,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WF,30.159824,-97.837126,0.165,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WH,30.159419,-97.83578,0.451,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,KX,30.159251,-97.83499,0.58,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,RW,30.161007,-97.834348,0.078,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PH,30.160992,-97.835157,0.088,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,SG,30.16097,-97.836075,0.146,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,RA,30.161751,-97.835193,0.043,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NO,30.161769,-97.83475,0.133,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,MY,30.161415,-97.833725,1.21,2.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LD,30.161167,-97.825742,0.179,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,VN,30.159615,-97.826166,0.064,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,VR,30.159307,-97.825847,0.259,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,GJ,30.160798,-97.826737,0.232,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,SC,30.160759,-97.825869,0.207,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,UD,30.162315,-97.825904,0.27,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WY,30.163259,-97.824214,0.056,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PQ,30.163688,-97.824369,0.129,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,EH,30.164096,-97.825329,0.189,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,GX,30.165647,-97.82498,0.093,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,HZ,30.164952,-97.825089,0.181,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LB,30.164023,-97.825913,0.11,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WB,30.164331,-97.826993,0.123,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NN,30.164961,-97.826904,2.731,6.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,DS,30.1685,-97.842656,0.039,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,JX,30.168253,-97.842943,0.172,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,VI,30.167337,-97.843009,0.256,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,EI,30.166793,-97.844248,0.594,2.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,TG,30.170082,-97.847428,0.104,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,CM,30.170285,-97.848136,0.053,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,IZ,30.170689,-97.848429,0.306,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,YG,30.171277,-97.846634,0.04,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,DM,30.170976,-97.846409,0.133,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,UF,30.171071,-97.845308,0.093,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,HB,30.17043,-97.844681,0.06,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,GK,30.17081,-97.845125,0.165,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,XN,30.170633,-97.846142,0.04,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PL,30.17035,-97.84588,0.128,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,VK,30.169509,-97.84498,0.108,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,FZ,30.169566,-97.84425,0.083,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,VQ,30.169019,-97.844601,0.354,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,XP,30.168005,-97.842391,0.359,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,JW,30.165783,-97.842631,0.087,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,FM,30.165227,-97.841991,0.067,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,FH,30.165422,-97.842501,0.058,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,IJ,30.165328,-97.843051,0.068,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,WP,30.165845,-97.843312,0.217,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,TI,30.166243,-97.841758,0.736,2.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,KB,30.17018,-97.838873,0.089,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,GN,30.170149,-97.837942,0.147,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LF,30.170676,-97.837046,0.117,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,SB,30.169623,-97.837039,0.137,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LT,30.16926,-97.837952,0.072,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,XO,30.16898,-97.837293,0.06,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,YZ,30.168771,-97.836742,0.408,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,HE,30.169412,-97.834211,0.052,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,HK,30.168941,-97.834203,0.316,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,CW,30.170677,-97.834738,0.409,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,DQ,30.171794,-97.836111,0.037,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,JL,30.172131,-97.836117,0.176,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,BP,30.172294,-97.837724,0.119,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NG,30.171622,-97.838055,0.12,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,LX,30.170955,-97.838499,0.152,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,TR,30.171747,-97.839597,0.43,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,SO,30.1728,-97.836137,0.155,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,MG,30.173953,-97.835965,0.05,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,AD,30.173981,-97.835445,0.061,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,RT,30.174516,-97.835476,0.192,0.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,NC,30.173935,-97.836854,0.376,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,QT,30.175429,-97.8397,0.164,1.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,PI,30.175034,-97.84084,4.543,6.0
RouteID_333da0a1-00da-4a38-8bc8-0887b764497a,ZJ,30.15566,-97.829534,38.948,35.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,BX,30.445236,-97.709418,31.781,24.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,GL,30.222873,-97.764864,0.583,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NI,30.219449,-97.7672,0.298,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,HT,30.218988,-97.769283,0.154,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TJ,30.219039,-97.769975,0.198,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EY,30.217464,-97.77094,0.073,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,UV,30.217632,-97.771435,0.027,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,AR,30.217832,-97.771496,0.645,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,CD,30.220535,-97.769883,0.246,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,VC,30.219369,-97.772036,0.262,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,HO,30.220212,-97.77211,0.262,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,JD,30.219161,-97.772144,0.586,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,YS,30.222694,-97.771868,0.154,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,ZL,30.223719,-97.771805,0.073,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,LC,30.224027,-97.772473,0.856,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,FJ,30.218242,-97.772806,0.083,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,VB,30.218611,-97.773552,0.375,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,JR,30.217168,-97.773117,0.057,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,RT,30.217432,-97.773628,0.286,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TU,30.217966,-97.775959,0.257,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,UQ,30.22008,-97.775058,0.103,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,FL,30.220886,-97.774537,0.528,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DY,30.217659,-97.777189,0.134,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,IB,30.216605,-97.77784,0.259,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,BA,30.218247,-97.778973,0.063,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TX,30.218762,-97.77871,0.238,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,VG,30.218932,-97.77742,0.31,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,KH,30.21677,-97.779202,0.107,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NL,30.216836,-97.780027,0.527,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,AG,30.215925,-97.782765,0.243,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TF,30.217384,-97.783032,0.229,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,BH,30.216052,-97.781538,0.674,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,SU,30.213506,-97.778475,0.087,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,MY,30.21398,-97.778784,0.522,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DQ,30.213182,-97.781562,0.252,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,PX,30.214437,-97.783686,0.176,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NG,30.215236,-97.783278,0.134,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,ZW,30.216152,-97.784092,0.477,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,LJ,30.216772,-97.786334,0.134,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XZ,30.21652,-97.787527,0.452,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,KL,30.213823,-97.786342,0.067,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,PD,30.213559,-97.785714,0.31,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XQ,30.214745,-97.788576,0.133,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,YW,30.214325,-97.789158,0.553,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DH,30.211598,-97.787933,0.572,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NU,30.212731,-97.78461,0.341,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EP,30.21179,-97.785997,0.122,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XB,30.211167,-97.784949,0.089,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EM,30.210721,-97.784184,0.698,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,JI,30.210428,-97.78471,0.203,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,RG,30.210713,-97.786276,0.19,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,PE,30.210028,-97.787526,0.707,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XD,30.207089,-97.788061,0.168,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DW,30.207032,-97.789488,0.192,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,VD,30.207245,-97.790714,0.276,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,OH,30.208784,-97.790993,0.285,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EF,30.209241,-97.789452,0.421,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,CS,30.207859,-97.78708,0.052,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,IF,30.2083,-97.78723,0.423,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,PU,30.21002,-97.786336,0.355,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EI,30.208585,-97.78534,0.953,3.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,RI,30.207139,-97.783966,1.171,3.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NR,30.206985,-97.785122,0.074,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,RO,30.206402,-97.785495,0.944,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TI,30.206354,-97.783957,1.111,3.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TS,30.205513,-97.787016,0.144,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,AD,30.204907,-97.787797,0.732,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,KX,30.20285,-97.789326,0.278,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,SG,30.20362,-97.78928,0.315,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,HQ,30.203772,-97.790998,0.51,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,KP,30.201433,-97.787567,0.178,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EH,30.201901,-97.789256,0.486,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,MO,30.204088,-97.793636,0.046,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,WA,30.203864,-97.793229,0.333,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,UH,30.205011,-97.791884,0.157,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EJ,30.205694,-97.793317,0.097,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,VH,30.206152,-97.794108,0.088,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,OK,30.205444,-97.794514,0.198,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,YI,30.204824,-97.795928,0.234,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,MF,30.202993,-97.797117,0.302,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,LW,30.203921,-97.795144,0.69,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,IZ,30.200492,-97.790164,0.314,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,PL,30.199326,-97.791756,0.658,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,GZ,30.200338,-97.796256,0.093,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,OV,30.201032,-97.796645,0.093,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DB,30.201621,-97.795921,0.124,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,HM,30.201417,-97.794918,0.613,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NH,30.201271,-97.799658,0.203,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,QD,30.201867,-97.801329,1.317,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,SB,30.202536,-97.798408,0.248,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XK,30.202462,-97.799452,0.28,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TH,30.204412,-97.799151,0.194,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,QM,30.20349,-97.798763,0.131,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,WT,30.204516,-97.7981,0.58,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DG,30.206834,-97.795588,0.146,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XY,30.20681,-97.796662,0.14,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,HR,30.207704,-97.796939,0.211,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,RE,30.209345,-97.79583,0.198,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,LL,30.208048,-97.795782,0.2,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,YE,30.207707,-97.795014,0.168,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TN,30.207505,-97.794207,0.042,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DA,30.207178,-97.794431,0.276,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DK,30.206898,-97.792228,0.272,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,BQ,30.207585,-97.791835,0.246,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,EL,30.209236,-97.791926,0.264,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,WV,30.210903,-97.790193,0.408,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,BB,30.209187,-97.793038,0.093,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,MT,30.209402,-97.793797,0.239,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,DM,30.210766,-97.794674,0.163,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XR,30.210724,-97.793834,0.784,2.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,LK,30.213514,-97.79068,0.272,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,ID,30.212161,-97.789493,0.671,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,SA,30.21478,-97.793511,0.462,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,UJ,30.215364,-97.796958,0.264,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,GH,30.216861,-97.796514,0.016,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,LZ,30.216974,-97.796398,0.339,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,GX,30.217868,-97.794146,0.269,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,AO,30.216004,-97.793337,0.06,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,XF,30.216372,-97.792877,0.048,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,NE,30.216674,-97.792513,0.334,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,ZS,30.216693,-97.791195,0.337,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TT,30.21858,-97.793604,0.091,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,AU,30.218983,-97.794426,0.231,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,HL,30.220363,-97.795144,0.221,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,JW,30.220556,-97.793624,0.157,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,TW,30.21939,-97.793302,0.239,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,ZC,30.220916,-97.794377,0.392,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,OM,30.220027,-97.796424,0.18,0.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,ES,30.221383,-97.795824,0.323,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,UW,30.224012,-97.795775,0.521,1.0
RouteID_338c2b44-fc6f-486b-b4d9-56e879eb6889,CO,30.22186,-97.79819,0.107,0.0
