route,stop,lat,lon,distance_to_next_stop(km),duration(min)
ROTA1445,CLIENTE1317,-23.47567742166667,-46.35096848916667,0.195,1.1
ROTA1445,CLIENTE0015,-23.4789585975,-46.3533097225,0.723,2.3333333333333335
ROTA1445,CLIENTE0937,-23.481156714285717,-46.36423079285714,1.702,4.666666666666667
ROTA1445,CLIENTE0425,-23.479868389454545,-46.36827366672727,0.815,2.8333333333333335
ROTA1445,CLIENTE3187,-23.484994075,-46.36959063333333,0.895,3.283333333333333
ROTA1445,CLIENTE0406,-23.483749548148147,-46.37194045185185,0.374,1.45
ROTA1445,CLIENTE0930,-23.49148696551724,-46.371708565517245,1.17,4.183333333333334
ROTA1445,CLIENTE1318,-23.488993322222225,-46.37210059944445,0.31,1.5666666666666667
ROTA1445,CLIENTE1319,-23.48826019058824,-46.371512378823525,0.184,0.6666666666666666
ROTA1445,CLIENTE1321,-23.488369192,-46.370750344,0.184,0.5833333333333334
ROTA1445,CLIENTE1320,-23.489292892857144,-46.37012344285714,0.142,0.6666666666666666
ROTA1445,CLIENTE1314,-23.48943097935484,-46.370200787741936,0.02,0.18333333333333332
ROTA1445,CLIENTE0411,-23.485021135714284,-46.36020757142857,1.353,4.783333333333333
ROTA1445,CLIENTE1663,-23.49792214347826,-46.36032359217392,2.251,7.083333333333333
ROTA1445,CLIENTE1670,-23.50077355875,-46.3564797075,0.673,2.6666666666666665
ROTA1445,CLIENTE1005,-23.494332480689653,-46.35461033379311,1.274,4.433333333333334
ROTA1445,CLIENTE1661,-23.496549649,-46.358307192,0.548,2.2
ROTA1445,CLIENTE1649,-23.49920885789474,-46.35490307263158,0.649,2.316666666666667
ROTA1445,CLIENTE1648,-23.49942841111111,-46.35658190666666,0.225,1.2666666666666666
ROTA1445,CLIENTE1669,-23.49939938058824,-46.35659312764706,0.003,0.016666666666666666
ROTA1445,CLIENTE1657,-23.50005314769231,-46.3523676,0.526,2.3333333333333335
ROTA1445,CLIENTE1658,-23.500582526923075,-46.354891890000005,0.294,1.2833333333333334
ROTA1445,CLIENTE3705,-23.501793336923075,-46.35449723076923,0.572,2.9166666666666665
ROTA1445,CLIENTE2504,-23.504899985405405,-46.357766497297305,0.699,2.9166666666666665
ROTA1445,CLIENTE0428,-23.505808485714283,-46.36102768571429,0.343,0.9833333333333333
ROTA1447,CLIENTE1563,-23.433181375,-46.526718546875,2.279,7.116666666666666
ROTA1447,CLIENTE1565,-23.4300084475,-46.5304795725,0.776,2.8333333333333335
ROTA1447,CLIENTE0735,-23.431200022894732,-46.53349232,0.573,2.6666666666666665
ROTA1447,CLIENTE1569,-23.432129143571427,-46.535656841428576,0.791,3.6333333333333333
ROTA1447,CLIENTE1568,-23.43202013722222,-46.534508375,0.144,0.95
ROTA1447,CLIENTE1573,-23.432739421875,-46.537131765625,0.308,2.25
ROTA1447,CLIENTE0726,-23.429002191764702,-46.53557974588235,0.65,2.2
ROTA1447,CLIENTE0733,-23.424789585454548,-46.53260306909091,0.677,1.85
ROTA1447,CLIENTE3974,-23.42332897142857,-46.53080839285714,0.262,0.6666666666666666
ROTA1447,CLIENTE0738,-23.423331911351355,-46.528999420540536,0.196,0.5833333333333334
ROTA1447,CLIENTE0080,-23.423813694411766,-46.52784790107843,0.141,0.45
ROTA1447,CLIENTE0728,-23.42881009103448,-46.52523031103448,0.911,2.9166666666666665
ROTA1447,CLIENTE1561,-23.430878229,-46.52544016866667,0.272,1.3333333333333333
ROTA1447,CLIENTE1567,-23.4316626325,-46.5243908775,0.219,0.85
ROTA1447,CLIENTE0579,-23.434919495757576,-46.52438792,0.452,1.3666666666666667
ROTA1447,CLIENTE3975,-23.43635027266667,-46.522170562,0.69,1.8
ROTA1447,CLIENTE1574,-23.425308735714285,-46.51554349285715,1.956,5.083333333333333
ROTA1447,CLIENTE1564,-23.428643215384614,-46.51476221538461,0.969,2.75
ROTA1447,CLIENTE1566,-23.4339903648,-46.5331912768,2.482,6.866666666666666
ROTA1447,CLIENTE0572,-23.42239153,-46.525840615238096,2.273,5.7
ROTA1450,CLIENTE0274,-23.46611833555556,-46.42795956444444,4.294,12.383333333333333
ROTA1450,CLIENTE0254,-23.458809201612905,-46.42125232258064,1.314,4.716666666666667
ROTA1450,CLIENTE1406,-23.4524265,-46.42252245,0.93,3.183333333333333
ROTA1450,CLIENTE3785,-23.46054649,-46.42720413,1.524,4.816666666666666
ROTA1454,CLIENTE3803,-23.4034129,-46.42176860769231,0.888,2.216666666666667
ROTA1454,CLIENTE1075,-23.396223735,-46.4307016575,1.648,4.35
ROTA1454,CLIENTE1020,-23.39818963684211,-46.43204905263158,0.298,1.5
ROTA1454,CLIENTE1207,-23.398807993125,-46.432803339375,0.129,0.65
ROTA1454,CLIENTE1222,-23.39885794285714,-46.43266211428572,0.049,0.26666666666666666
ROTA1454,CLIENTE3416,-23.399658725,-46.43450116875,0.392,1.8
ROTA1454,CLIENTE1221,-23.39690161777778,-46.43507818777777,0.46,1.7666666666666666
ROTA1454,CLIENTE1203,-23.3924611125,-46.4351088625,0.831,2.933333333333333
ROTA1454,CLIENTE1224,-23.39109332368421,-46.43396298421053,0.295,1.8166666666666667
ROTA1454,CLIENTE3415,-23.389247169411764,-46.43476343058824,0.228,1.5333333333333334
ROTA1454,CLIENTE1226,-23.38993870357143,-46.435028491428575,0.07,0.3
ROTA1454,CLIENTE4122,-23.39175991136364,-46.43918993863637,0.562,1.8666666666666667
ROTA1454,CLIENTE1223,-23.390039552,-46.440559512,0.237,0.9333333333333333
ROTA1454,CLIENTE1199,-23.388677942857147,-46.44186814,0.381,1.3833333333333333
ROTA1454,CLIENTE1211,-23.389608785,-46.4423821075,0.212,0.38333333333333336
ROTA1454,CLIENTE1210,-23.387680036666666,-46.44136034466667,0.265,0.43333333333333335
ROTA1454,CLIENTE1209,-23.377017080571427,-46.448166946857135,2.758,4.966666666666667
ROTA1454,CLIENTE3713,-23.378118890000003,-46.449166505,0.257,0.8333333333333334
ROTA1454,CLIENTE1214,-23.377931206206892,-46.44911967379311,0.058,0.31666666666666665
ROTA1454,CLIENTE1200,-23.380482989411767,-46.44494203411765,0.605,2.25
ROTA1454,CLIENTE1218,-23.37986290888889,-46.44620918333333,0.146,0.7
ROTA1454,CLIENTE1215,-23.3797315975,-46.4464272925,0.026,0.35
ROTA1454,CLIENTE1219,-23.38098811333333,-46.44670912,0.196,0.8
ROTA1454,CLIENTE1225,-23.38274288,-46.4494317775,0.367,1.6166666666666667
ROTA1454,CLIENTE1213,-23.380449517241377,-46.447051379310345,0.352,1.25
ROTA1454,CLIENTE1205,-23.37969978631579,-46.44844040526316,0.392,1.1333333333333333
ROTA1454,CLIENTE1201,-23.379237165,-46.4491307575,0.076,0.5333333333333333
ROTA1454,CLIENTE2898,-23.379271797692304,-46.44910862615384,0.003,0.0
ROTA1454,CLIENTE3412,-23.37888126875,-46.4478572875,0.198,0.6166666666666667
ROTA1454,CLIENTE3414,-23.380768461176476,-46.44730266117647,0.281,0.7666666666666667
ROTA1454,CLIENTE2894,-23.37367821,-46.45070648,1.153,3.35
ROTA1454,CLIENTE1206,-23.37887823,-46.448042865000005,1.122,3.3833333333333333
ROTA1454,CLIENTE3410,-23.38991272235294,-46.44178006882353,3.385,6.283333333333333
ROTA1454,CLIENTE1220,-23.390892955,-46.4419624,0.171,0.7333333333333333
ROTA1454,CLIENTE4194,-23.39529419,-46.43875122,0.586,1.6166666666666667
ROTA1454,CLIENTE3807,-23.39812469,-46.43204117,1.02,2.85
ROTA1458,CLIENTE3275,-23.46833029230769,-46.55821699230769,2.565,8.1
ROTA1458,CLIENTE0049,-23.441493045,-46.51729682526316,7.306,21.633333333333333
ROTA1458,CLIENTE1033,-23.42172861481481,-46.4939803037037,4.14,12.85
ROTA1464,CLIENTE2650,-23.403938746,-46.470859655333335,6.625,17.033333333333335
ROTA1464,CLIENTE4145,-23.4163233,-46.45723802857143,3.212,8.8
ROTA1464,CLIENTE3271,-23.407517213333332,-46.46393973875001,1.962,5.433333333333334
ROTA1464,CLIENTE3564,-23.406322634,-46.465028116,0.556,1.8166666666666667
ROTA1474,CLIENTE1713,-23.452199956500003,-46.3990594925,1.137,3.4166666666666665
ROTA1474,CLIENTE2398,-23.45262636153846,-46.403079992307696,0.418,1.65
ROTA1474,CLIENTE0275,-23.46470053421053,-46.42198138131579,3.363,9.633333333333333
ROTA1474,CLIENTE0964,-23.46468115458333,-46.42232655041666,0.077,0.3
ROTA1474,CLIENTE1375,-23.46934279125,-46.42416792625,0.868,3.0166666666666666
ROTA1474,CLIENTE3444,-23.465581299375,-46.43026242,2.287,5.566666666666666
ROTA1474,CLIENTE1379,-23.47109840555556,-46.44072266,1.93,4.75
ROTA1474,CLIENTE1888,-23.473569897368417,-46.44075311052632,0.333,1.5833333333333333
ROTA1474,CLIENTE2442,-23.44980691185185,-46.44936797925926,4.437,10.55
ROTA1474,CLIENTE1876,-23.449510526153844,-46.45020700923077,0.115,0.65
ROTA1474,CLIENTE1887,-23.44361906285714,-46.43890290285714,2.117,4.516666666666667
ROTA1474,CLIENTE1880,-23.453776175,-46.4164969,4.121,9.933333333333334
ROTA1474,CLIENTE2404,-23.43474971111111,-46.40280662722223,3.749,13.683333333333334
ROTA1474,CLIENTE1831,-23.430592731304348,-46.40178749565217,1.192,4.966666666666667
ROTA1474,CLIENTE0302,-23.430119028,-46.40129060075,0.072,0.2833333333333333
ROTA1474,CLIENTE1827,-23.429028257142857,-46.40058927857143,0.649,2.183333333333333
ROTA1474,CLIENTE0301,-23.42819977,-46.40021515,0.097,0.35
ROTA1474,CLIENTE1839,-23.428528119333336,-46.40177134333333,0.493,1.5
ROTA1474,CLIENTE1837,-23.428518725,-46.4003436375,0.455,1.55
ROTA1474,CLIENTE3530,-23.428517473,-46.402050014,0.481,1.45
ROTA1474,CLIENTE1758,-23.434223286666665,-46.39032764904762,2.409,5.15
ROTA1474,CLIENTE3419,-23.463542123333333,-46.415911899444446,6.563,15.233333333333333
ROTA1474,CLIENTE2158,-23.438568254285716,-46.41977714,4.232,12.216666666666667
ROTA1474,CLIENTE1826,-23.435033129411764,-46.40907727411765,1.44,4.566666666666666
ROTA1474,CLIENTE0292,-23.434657011612902,-46.4071806116129,0.236,0.95
ROTA1474,CLIENTE1084,-23.437392591875003,-46.39596640875,1.645,5.35
ROTA1475,CLIENTE0474,-23.46461777076923,-46.55303132923078,0.125,0.38333333333333336
ROTA1475,CLIENTE1411,-23.46404750666667,-46.55372168583333,0.157,0.9833333333333333
ROTA1475,CLIENTE0650,-23.45908943319149,-46.55240196808511,0.659,2.6166666666666667
ROTA1475,CLIENTE0719,-23.462506464827587,-46.56483348206896,1.477,3.8833333333333333
ROTA1475,CLIENTE3249,-23.45627837297297,-46.55874723027027,1.696,4.35
ROTA1475,CLIENTE0479,-23.45825003780488,-46.56329261609756,0.598,1.6
ROTA1475,CLIENTE1424,-23.45817804032258,-46.56656213709677,0.631,2.75
ROTA1475,CLIENTE0480,-23.45504962025,-46.56675783,0.842,3.45
ROTA1475,CLIENTE1980,-23.452923378571427,-46.56689882142857,0.289,1.2166666666666666
ROTA1475,CLIENTE1983,-23.455323614,-46.568851274,0.833,3.933333333333333
ROTA1475,CLIENTE1986,-23.44990257157895,-46.56478087684211,0.971,4.016666666666667
ROTA1475,CLIENTE1987,-23.451123428181816,-46.56579976272727,0.667,3.0833333333333335
ROTA1475,CLIENTE1988,-23.4485169175,-46.5668048625,0.48,1.65
ROTA1475,CLIENTE1990,-23.448363408,-46.566857104,0.618,2.1166666666666667
ROTA1475,CLIENTE0468,-23.44393270475,-46.56532743475,0.514,1.25
ROTA1475,CLIENTE1985,-23.445147369411767,-46.561337338823535,0.865,2.75
ROTA1475,CLIENTE0460,-23.445180697567565,-46.56004261,0.213,0.6666666666666666
ROTA1475,CLIENTE1979,-23.446413960000005,-46.556259328,0.489,1.75
ROTA1475,CLIENTE0478,-23.44390745789473,-46.55759339473684,0.325,1.05
ROTA1475,CLIENTE0649,-23.45808986617021,-46.55063195234042,2.716,8.066666666666666
ROTA1475,CLIENTE0472,-23.464939364444447,-46.55680060666667,1.669,4.55
ROTA1475,CLIENTE0462,-23.46461205555556,-46.55697744444444,0.542,1.6333333333333333
ROTA1475,CLIENTE1417,-23.46693176923077,-46.55449226923077,1.912,6.033333333333333
ROTA1475,CLIENTE2134,-23.47636988625,-46.553862868125,1.229,3.8666666666666667
ROTA1475,CLIENTE0645,-23.47859812163265,-46.55382935530612,0.393,1.5
ROTA1475,CLIENTE0642,-23.47837339027027,-46.55829180864865,0.961,4.033333333333333
ROTA1475,CLIENTE1688,-23.47603185642857,-46.55869733035714,0.282,1.0333333333333334
ROTA1475,CLIENTE0648,-23.47891034615385,-46.55734194615385,0.361,1.4333333333333333
ROTA1479,CLIENTE0039,-23.419091660952382,-46.46611307809524,0.379,1.9
ROTA1479,CLIENTE4002,-23.418069866666663,-46.46520679166667,0.185,0.5666666666666667
ROTA1479,CLIENTE3563,-23.408802695789472,-46.4599606431579,1.616,4.516666666666667
ROTA1479,CLIENTE3396,-23.408250648,-46.459822888,0.129,0.4666666666666667
ROTA1479,CLIENTE2173,-23.405026507272726,-46.464492163636365,0.842,2.05
ROTA1479,CLIENTE3475,-23.405887133333334,-46.470089306666665,0.779,2.25
ROTA1479,CLIENTE3095,-23.402943172173917,-46.471108246956526,0.531,1.65
ROTA1479,CLIENTE0045,-23.412186728444446,-46.45774879866667,2.155,5.366666666666666
ROTA1479,CLIENTE1603,-23.41200044,-46.45800012,0.033,0.1
ROTA1479,CLIENTE0035,-23.40888692190476,-46.45663344380952,0.474,2.033333333333333
ROTA1479,CLIENTE1596,-23.40767902,-46.464022513,1.263,3.716666666666667
ROTA1479,CLIENTE0083,-23.40991834394737,-46.45531881710527,1.458,4.333333333333333
ROTA1479,CLIENTE0046,-23.403981648421052,-46.45308759605263,0.888,2.7333333333333334
ROTA1479,CLIENTE0047,-23.40348039371429,-46.453093328,0.056,0.2
ROTA1479,CLIENTE0072,-23.4044814175,-46.45346874,0.132,0.4166666666666667
ROTA1479,CLIENTE2184,-23.404058768,-46.455608696,0.353,1.0333333333333334
ROTA1479,CLIENTE2183,-23.403209752,-46.454272576,0.204,0.9833333333333333
ROTA1479,CLIENTE2186,-23.40006332057143,-46.454620267428574,0.599,2.033333333333333
ROTA1479,CLIENTE3273,-23.399443316551725,-46.45480803034482,0.123,0.48333333333333334
ROTA1479,CLIENTE4105,-23.395383064,-46.450577424,0.765,2.0166666666666666
ROTA1479,CLIENTE0041,-23.40456818769231,-46.45116337820512,1.793,4.45
ROTA1479,CLIENTE0048,-23.40627890574468,-46.44942886638298,0.504,2.0833333333333335
ROTA1479,CLIENTE2174,-23.411130845,-46.44897853285715,0.879,2.716666666666667
ROTA1480,CLIENTE3823,-23.42830734,-46.51585821111111,1.65,5.033333333333333
ROTA1480,CLIENTE3282,-23.419918545,-46.5015326325,2.351,8.116666666666667
ROTA1480,CLIENTE1696,-23.41624291823529,-46.49559860235294,0.913,3.2
ROTA1482,CLIENTE1906,-23.417368626666665,-46.371642046666665,0.396,1.0333333333333334
ROTA1482,CLIENTE1903,-23.421437364285715,-46.36940832142857,0.521,1.2166666666666666
ROTA1482,CLIENTE0324,-23.422993414814812,-46.36804147407408,0.216,0.5
ROTA1482,CLIENTE0314,-23.42397095875,-46.366313193125,0.316,0.9666666666666667
ROTA1482,CLIENTE3202,-23.42190113333333,-46.36471959333333,0.53,1.5333333333333334
ROTA1482,CLIENTE3212,-23.42184772,-46.36465286736842,0.001,0.0
ROTA1482,CLIENTE1893,-23.417278575,-46.36587921666666,0.726,2.15
ROTA1482,CLIENTE1896,-23.42380664,-46.35427335294118,1.933,4.666666666666667
ROTA1482,CLIENTE4197,-23.42379965,-46.354301035714286,0.0,0.0
ROTA1482,CLIENTE0308,-23.42389371809524,-46.35428709714286,0.011,0.03333333333333333
ROTA1482,CLIENTE0311,-23.425606883157894,-46.35310812105264,0.263,0.7166666666666667
ROTA1482,CLIENTE1897,-23.42453153157895,-46.352936676315785,0.152,0.75
ROTA1482,CLIENTE1901,-23.42333988,-46.352183225,0.376,1.4833333333333334
ROTA1482,CLIENTE1910,-23.420952625,-46.350070665,0.412,1.3
ROTA1482,CLIENTE1908,-23.42106882882353,-46.34910977352941,0.098,0.3333333333333333
ROTA1482,CLIENTE1904,-23.421328028181826,-46.349258707272725,0.266,1.1666666666666667
ROTA1482,CLIENTE4149,-23.42312034375,-46.348880529375,0.252,1.0333333333333334
ROTA1482,CLIENTE1629,-23.44430685125,-46.383521395625,7.58,17.416666666666668
ROTA1482,CLIENTE1622,-23.442899752941177,-46.38192303058823,0.474,1.3833333333333333
ROTA1482,CLIENTE1627,-23.4453264984375,-46.38043179718751,0.335,1.15
ROTA1482,CLIENTE1621,-23.44545793625,-46.3798903575,0.155,0.9333333333333333
ROTA1482,CLIENTE1617,-23.4439504952381,-46.379810251428566,0.352,1.4
ROTA1482,CLIENTE3449,-23.445028540454544,-46.3801611140909,0.355,1.3166666666666667
ROTA1482,CLIENTE3795,-23.4411311925,-46.38000366,0.686,2.5166666666666666
ROTA1482,CLIENTE1625,-23.440517858333333,-46.38465098333333,1.112,3.55
ROTA1482,CLIENTE2809,-23.43662872307692,-46.38181234615384,0.778,2.7
ROTA1482,CLIENTE1631,-23.436407635625,-46.380127521875,0.231,0.8166666666666667
ROTA1482,CLIENTE1635,-23.43243019636364,-46.375980276363634,0.978,2.566666666666667
ROTA1482,CLIENTE3835,-23.402462346,-46.305281554,13.026,15.733333333333333
ROTA1482,CLIENTE1939,-23.4019058567742,-46.31806634322581,2.143,4.166666666666667
ROTA1482,CLIENTE0095,-23.407332696,-46.313709408,0.805,1.5833333333333333
ROTA1482,CLIENTE3465,-23.410781395,-46.33135703749999,3.281,7.316666666666666
ROTA1482,CLIENTE3500,-23.41051414,-46.33227932285714,0.12,0.38333333333333336
ROTA1484,CLIENTE1928,-23.4471687625,-46.471268275,1.354,5.15
ROTA1484,CLIENTE0616,-23.45110261555556,-46.4705169037037,1.255,4.45
ROTA1484,CLIENTE0625,-23.452513398076924,-46.47664190730769,1.046,4.3
ROTA1484,CLIENTE1930,-23.446668933636364,-46.469459636818186,1.564,4.95
ROTA1484,CLIENTE1926,-23.44795027529412,-46.468021062941176,0.43,1.1333333333333333
ROTA1484,CLIENTE1788,-23.44035624,-46.468117408,0.89,2.45
ROTA1484,CLIENTE3400,-23.448092692105263,-46.46818127105263,0.87,2.4
ROTA1484,CLIENTE1924,-23.44982614636364,-46.46777775,0.379,1.25
ROTA1484,CLIENTE1712,-23.451939003636365,-46.46767859636363,8.024,9.983333333333333
ROTA1484,CLIENTE0636,-23.45021343565217,-46.465466517391306,0.415,1.5
ROTA1484,CLIENTE1923,-23.449009266153844,-46.46458301153847,0.193,0.8
ROTA1484,CLIENTE1782,-23.44459932894737,-46.46697697631579,0.83,2.933333333333333
ROTA1484,CLIENTE3151,-23.444160424615383,-46.4669686523077,0.049,0.16666666666666666
ROTA1484,CLIENTE1794,-23.44406775,-46.4668419875,0.01,0.03333333333333333
ROTA1484,CLIENTE0606,-23.44196110121951,-46.46696875365854,0.235,0.85
ROTA1484,CLIENTE0637,-23.45004213714285,-46.47141722642857,1.639,5.3
ROTA1484,CLIENTE1920,-23.45193076190476,-46.47672207238095,1.945,5.45
ROTA1484,CLIENTE0628,-23.45257759,-46.47688675,0.377,1.3666666666666667
ROTA1484,CLIENTE1921,-23.451836550000003,-46.478066439473686,0.145,0.55
ROTA1484,CLIENTE4089,-23.4517609375,-46.481899445,0.593,2.5833333333333335
ROTA1484,CLIENTE1919,-23.45288277,-46.48324203000001,1.162,2.683333333333333
ROTA1484,CLIENTE0631,-23.453982504864864,-46.48081977297297,0.404,1.9333333333333333
ROTA1484,CLIENTE3998,-23.45427933181818,-46.48150767727272,0.08,0.36666666666666664
ROTA1484,CLIENTE1156,-23.453361287941178,-46.48171997441176,0.126,0.85
ROTA1484,CLIENTE1927,-23.45003235782609,-46.47461235782609,1.079,3.0833333333333335
ROTA1484,CLIENTE0612,-23.449249427837835,-46.47260738216216,0.533,2.3666666666666667
ROTA1484,CLIENTE1932,-23.4498278925,-46.4697385075,1.146,3.9833333333333334
ROTA1484,CLIENTE1010,-23.44784164,-46.47077942,0.722,2.933333333333333
ROTA1484,CLIENTE1922,-23.44888248108108,-46.47339201891892,0.387,1.8666666666666667
ROTA1487,CLIENTE2133,-23.48397859952381,-46.54909607380952,1.422,4.8
ROTA1487,CLIENTE0032,-23.483986583333333,-46.549041458333335,0.0,0.0
ROTA1487,CLIENTE0097,-23.484282786538454,-46.54866330346154,0.052,0.15
ROTA1487,CLIENTE2131,-23.479152084444443,-46.55194071555556,0.924,2.783333333333333
ROTA1487,CLIENTE0641,-23.46762888,-46.5460065,2.394,6.366666666666666
ROTA1487,CLIENTE1058,-23.47291955529412,-46.54211841058823,1.243,4.15
ROTA1487,CLIENTE3097,-23.47624161,-46.53775834333333,1.068,3.9166666666666665
ROTA1487,CLIENTE2050,-23.475805485555554,-46.53736448666667,0.371,1.5666666666666667
ROTA1487,CLIENTE1108,-23.47405045217391,-46.53792959130435,0.688,2.716666666666667
ROTA1487,CLIENTE2045,-23.475418427058827,-46.53450814705883,0.487,1.9333333333333333
ROTA1487,CLIENTE1065,-23.473256249,-46.5342019995,0.329,1.0666666666666667
ROTA1487,CLIENTE2715,-23.4752516125,-46.5344779225,0.283,0.6833333333333333
ROTA1487,CLIENTE2053,-23.472118668,-46.53665624244445,0.604,1.8666666666666667
ROTA1487,CLIENTE2748,-23.47718043636364,-46.54033253636364,0.898,3.3333333333333335
ROTA1487,CLIENTE0691,-23.477419144444443,-46.53504659333333,0.795,3.466666666666667
ROTA1487,CLIENTE2746,-23.469789596470587,-46.53730009058823,1.776,5.1
ROTA1487,CLIENTE1074,-23.47059192307692,-46.53733048461538,0.603,2.5166666666666666
ROTA1487,CLIENTE1062,-23.46998708222222,-46.53650758055556,0.162,0.6
ROTA1487,CLIENTE0639,-23.462908204375,-46.545211454375,1.516,5.016666666666667
ROTA1487,CLIENTE1133,-23.46884783,-46.543849960256416,1.071,3.2666666666666666
ROTA1487,CLIENTE1067,-23.47092224545455,-46.54278166363637,0.292,0.8333333333333334
ROTA1487,CLIENTE3103,-23.4696072,-46.54333905111111,0.192,0.7333333333333333
ROTA1487,CLIENTE3004,-23.468692341052638,-46.54242752421053,0.53,1.6
ROTA1487,CLIENTE1141,-23.477294163076923,-46.53849025384615,1.481,4.95
ROTA1487,CLIENTE2743,-23.47180825538461,-46.53796003461538,1.353,3.783333333333333
ROTA1487,CLIENTE2992,-23.46817663727273,-46.53883296181818,0.483,1.2666666666666666
ROTA1487,CLIENTE0027,-23.481387135,-46.54830949750001,2.551,6.45
ROTA1487,CLIENTE0098,-23.484981309,-46.5475421845,0.514,1.4833333333333334
ROTA1487,CLIENTE2054,-23.484939668421053,-46.55221651052632,0.698,2.283333333333333
ROTA1488,CLIENTE2190,-23.480893038285718,-46.35733023771429,0.092,0.43333333333333335
ROTA1488,CLIENTE2188,-23.482581672,-46.356319544,0.302,2.2
ROTA1488,CLIENTE2189,-23.479479107692303,-46.35789376923076,0.54,2.4
ROTA1488,CLIENTE3509,-23.48256428695652,-46.356231469565216,0.578,2.5
ROTA1488,CLIENTE1655,-23.481090405737707,-46.352920390983606,1.017,4.1
ROTA1488,CLIENTE3437,-23.46628144529412,-46.34358983176471,2.598,8.683333333333334
ROTA1488,CLIENTE1754,-23.46880786153846,-46.3521417923077,1.948,5.416666666666667
ROTA1488,CLIENTE0383,-23.4693932175,-46.352420556875,0.237,1.1666666666666667
ROTA1488,CLIENTE1717,-23.452031635652173,-46.36608097043478,2.891,5.933333333333334
ROTA1488,CLIENTE1291,-23.448810464,-46.363258688,0.484,1.5333333333333334
ROTA1488,CLIENTE1288,-23.448938822777777,-46.35604897444445,1.356,4.666666666666667
ROTA1488,CLIENTE1760,-23.45260204857143,-46.34280339428572,1.956,6.083333333333333
ROTA1488,CLIENTE1845,-23.45595648608696,-46.3463624026087,0.858,2.55
ROTA1488,CLIENTE1841,-23.455658516363638,-46.34625177454546,0.035,0.1
ROTA1488,CLIENTE1851,-23.455378089473687,-46.34851871315789,0.32,1.0
ROTA1488,CLIENTE1957,-23.4626695078125,-46.3503718046875,1.822,3.9
ROTA1488,CLIENTE1956,-23.45999929647059,-46.35121645176471,0.8,2.8666666666666667
ROTA1488,CLIENTE1962,-23.45667233625,-46.351608495,0.428,2.25
ROTA1488,CLIENTE1846,-23.455217712,-46.35227970533333,0.211,1.2
ROTA1488,CLIENTE1853,-23.45353599111111,-46.35448371555555,0.453,2.033333333333333
ROTA1488,CLIENTE1963,-23.458799458461534,-46.35786048230769,0.955,3.533333333333333
ROTA1488,CLIENTE0397,-23.455656938750003,-46.35346172049999,0.87,3.2333333333333334
ROTA1488,CLIENTE2795,-23.454987344516127,-46.35349212129032,0.088,0.5166666666666667
ROTA1488,CLIENTE1296,-23.459808889090912,-46.37076736272727,2.886,7.2
ROTA1488,CLIENTE1289,-23.460232604705883,-46.36930328941177,0.449,2.216666666666667
ROTA1488,CLIENTE1290,-23.45998965,-46.37099058333333,0.421,1.75
ROTA1488,CLIENTE1960,-23.464710188571427,-46.35974908857144,1.831,4.333333333333333
ROTA1491,CLIENTE0455,-23.465008298,-46.51356914133333,0.012,0.06666666666666667
ROTA1491,CLIENTE2010,-23.469023495,-46.518713675,1.14,4.633333333333334
ROTA1491,CLIENTE2005,-23.46778228461538,-46.51988169230769,0.554,2.2333333333333334
ROTA1491,CLIENTE2014,-23.46915730611111,-46.51971867833333,0.154,0.7166666666666667
ROTA1491,CLIENTE1458,-23.469499666875,-46.5257797725,0.657,3.316666666666667
ROTA1491,CLIENTE1446,-23.4695175625,-46.5257715675,0.732,4.0
ROTA1491,CLIENTE1469,-23.4694735925,-46.5257494075,0.002,0.016666666666666666
ROTA1491,CLIENTE2000,-23.46022142545455,-46.53414098,1.515,5.2
ROTA1491,CLIENTE1995,-23.46058067909091,-46.53477391090909,0.075,0.2833333333333333
ROTA1491,CLIENTE0445,-23.46648984419355,-46.53145702483871,0.917,3.7666666666666666
ROTA1491,CLIENTE2009,-23.463760287317072,-46.52022129292683,1.786,6.716666666666667
ROTA1491,CLIENTE2011,-23.465839564285712,-46.52077345714286,0.421,2.1666666666666665
ROTA1491,CLIENTE0451,-23.46866687851852,-46.51742948240741,1.179,4.316666666666666
ROTA1491,CLIENTE0453,-23.467119287826087,-46.51490802782609,0.427,3.1166666666666667
ROTA1491,CLIENTE0434,-23.46710816352941,-46.51484736470588,0.003,0.016666666666666666
ROTA1491,CLIENTE0437,-23.460892885384617,-46.51538068358974,0.957,2.8
ROTA1491,CLIENTE2003,-23.46099360941176,-46.519141644117646,0.494,1.6166666666666667
ROTA1491,CLIENTE2002,-23.46301842,-46.51784134,0.388,2.05
ROTA1491,CLIENTE1691,-23.45935694257143,-46.52120173171429,1.044,3.1
ROTA1491,CLIENTE0439,-23.4589324,-46.521129675000005,0.05,0.31666666666666665
ROTA1491,CLIENTE2146,-23.45793571916667,-46.520817066666666,1.258,3.6
ROTA1491,CLIENTE2144,-23.457962758,-46.520591218,0.608,2.6666666666666665
ROTA1491,CLIENTE2142,-23.458431014545454,-46.52028225,0.06,0.23333333333333334
ROTA1491,CLIENTE0442,-23.45965789548387,-46.519367489032255,0.209,0.9166666666666666
ROTA1491,CLIENTE0444,-23.459832554054053,-46.51907781081081,0.04,0.23333333333333334
ROTA1491,CLIENTE1999,-23.467350008125,-46.517833014375,1.555,5.433333333333334
ROTA1491,CLIENTE2015,-23.46120871727273,-46.52383031681818,1.368,3.9166666666666665
