Route_ID,stop,type,lat,lon,zone_id
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,TN,Dropoff,30.314199,-97.959657,A-11.2E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,UF,Dropoff,30.2899,-97.944211,A-12.3G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,UN,Dropoff,30.295585,-98.057293,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,UQ,Dropoff,30.289741,-97.936467,A-12.1G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,UU,Dropoff,30.282537,-98.029256,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,UX,Dropoff,30.294776,-98.051866,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VD,Dropoff,30.288956,-98.034687,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VF,Dropoff,30.290539,-97.927378,A-12.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VI,Dropoff,30.300677,-97.950554,A-12.3H
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VJ,Dropoff,30.284575,-98.028863,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VN,Dropoff,30.306759,-97.920359,A-12.2D
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VO,Dropoff,30.293804,-97.949096,A-12.3G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,VW,Dropoff,30.305391,-98.04222,A-11.2G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WA,Dropoff,30.286984,-98.02778,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WF,Dropoff,30.309787,-98.016008,A-12.3J
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WG,Station,30.445236,-97.709418,nan
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WJ,Dropoff,30.29461,-97.929296,A-12.2E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WK,Dropoff,30.313807,-97.984092,A-12.3J
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WM,Dropoff,30.299285,-98.038607,A-11.3G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WW,Dropoff,30.2974,-97.94984,A-12.3H
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,WY,Dropoff,30.286095,-98.027011,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,XK,Dropoff,30.280638,-98.029871,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,XS,Dropoff,30.30287,-98.042579,A-11.2G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,YF,Dropoff,30.313966,-97.962859,A-11.3E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,YJ,Dropoff,30.289287,-97.932764,A-12.1G
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,YP,Dropoff,30.294386,-97.933661,A-12.2E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,YR,Dropoff,30.286166,-98.030771,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,YU,Dropoff,30.297748,-97.956097,A-12.1H
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZL,Dropoff,30.297862,-97.957509,A-12.1H
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZO,Dropoff,30.303487,-98.015382,A-12.3J
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZR,Dropoff,30.284618,-98.027768,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZU,Dropoff,30.301419,-97.95238,A-12.3H
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZV,Dropoff,30.294963,-98.050049,A-11.1E
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZW,Dropoff,30.309193,-97.980725,A-12.3J
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,ZY,Dropoff,30.300255,-97.958214,A-12.2J
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,AB,Dropoff,30.326161,-97.734581,E-9.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,AG,Dropoff,30.294275,-97.701635,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,AM,Dropoff,30.295684,-97.699284,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,AS,Dropoff,30.293432,-97.700987,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,AW,Dropoff,30.292884,-97.701324,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,AY,Dropoff,30.292937,-97.717587,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,BG,Dropoff,30.292956,-97.697559,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,BJ,Dropoff,30.292194,-97.719948,E-5.2H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,BO,Dropoff,30.32647,-97.732981,E-9.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,BZ,Dropoff,30.292409,-97.69974,E-5.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CA,Dropoff,30.286518,-97.714496,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CC,Dropoff,30.284976,-97.714848,E-5.1E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CE,Dropoff,30.323126,-97.735523,E-9.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CK,Dropoff,30.293693,-97.696621,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CL,Dropoff,30.290134,-97.719415,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CT,Dropoff,30.288364,-97.713313,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CV,Dropoff,30.293623,-97.701862,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CW,Dropoff,30.286691,-97.702517,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,CZ,Dropoff,30.294016,-97.69757,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DI,Dropoff,30.295644,-97.701347,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DK,Dropoff,30.322755,-97.71758,E-8.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DL,Dropoff,30.287842,-97.712379,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DN,Dropoff,30.291803,-97.697491,E-5.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DW,Dropoff,30.292292,-97.696674,E-5.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DY,Dropoff,30.293873,-97.701055,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,DZ,Dropoff,30.291552,-97.718481,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ED,Dropoff,30.324985,-97.732932,E-9.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EE,Dropoff,30.294277,-97.701357,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EH,Dropoff,30.292165,-97.699576,E-5.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EN,Dropoff,30.289971,-97.72049,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EO,Dropoff,30.289476,-97.714847,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EQ,Dropoff,30.32316,-97.719414,E-8.2C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EV,Dropoff,30.293108,-97.702568,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EX,Dropoff,30.294346,-97.69809,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,EY,Dropoff,30.295607,-97.700088,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FF,Dropoff,30.283604,-97.705471,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FK,Dropoff,30.323808,-97.732431,E-9.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FP,Dropoff,30.296386,-97.701618,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FQ,Dropoff,30.327798,-97.733534,E-9.3D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FS,Dropoff,30.290024,-97.700644,E-5.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FU,Dropoff,30.330511,-97.733159,E-9.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FW,Dropoff,30.290556,-97.70013,E-5.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,FZ,Dropoff,30.285786,-97.71317,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,GH,Dropoff,30.294818,-97.701086,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,GM,Dropoff,30.290853,-97.701024,E-5.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,GP,Dropoff,30.329464,-97.732429,E-9.3D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,HD,Dropoff,30.287661,-97.71503,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,HU,Dropoff,30.293105,-97.702781,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,HZ,Dropoff,30.286985,-97.708239,E-5.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,IC,Dropoff,30.29437,-97.697241,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,IF,Dropoff,30.291424,-97.721518,E-5.2H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,IH,Dropoff,30.323328,-97.720332,E-8.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,JE,Dropoff,30.282852,-97.705291,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,JF,Dropoff,30.285604,-97.707711,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,JH,Dropoff,30.32999,-97.73215,E-9.3D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,JQ,Dropoff,30.285694,-97.715627,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,JS,Dropoff,30.287841,-97.713517,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,JX,Dropoff,30.285696,-97.702126,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,KB,Dropoff,30.285763,-97.712183,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,KI,Dropoff,30.322773,-97.716679,E-8.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,KK,Dropoff,30.323328,-97.736103,E-9.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,KP,Dropoff,30.29219,-97.701444,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,KU,Dropoff,30.285546,-97.711109,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LD,Dropoff,30.285143,-97.705665,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LE,Dropoff,30.293439,-97.700161,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LG,Dropoff,30.288124,-97.709042,E-5.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LR,Dropoff,30.322396,-97.718458,E-8.2C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LS,Dropoff,30.287624,-97.709378,E-5.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LY,Dropoff,30.327266,-97.732377,E-9.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,LZ,Dropoff,30.292999,-97.718488,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ME,Dropoff,30.323721,-97.718562,E-8.2C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MG,Dropoff,30.284301,-97.703286,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MI,Dropoff,30.294486,-97.716899,E-5.2H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MN,Dropoff,30.288421,-97.704578,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MO,Dropoff,30.289305,-97.705637,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MP,Dropoff,30.295626,-97.70217,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MR,Dropoff,30.297872,-97.702002,E-4.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,MT,Dropoff,30.295167,-97.698424,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,NF,Dropoff,30.294985,-97.697621,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,NJ,Dropoff,30.28393,-97.714968,E-5.2E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,NQ,Dropoff,30.322383,-97.71755,E-8.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,NR,Dropoff,30.292287,-97.702161,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,NV,Dropoff,30.28342,-97.709785,E-5.2E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,NY,Dropoff,30.287214,-97.700923,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,OA,Dropoff,30.286496,-97.716279,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,OM,Dropoff,30.286929,-97.713363,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ON,Dropoff,30.283222,-97.713824,E-5.2E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,OQ,Dropoff,30.323689,-97.733736,E-9.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,OU,Dropoff,30.284374,-97.712263,E-5.1E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,OY,Dropoff,30.291583,-97.720358,E-5.2H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PB,Dropoff,30.283685,-97.705311,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PD,Dropoff,30.287381,-97.713439,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PE,Dropoff,30.321784,-97.71661,E-8.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PG,Dropoff,30.284456,-97.705202,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PH,Dropoff,30.287006,-97.711404,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PI,Dropoff,30.284456,-97.705202,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PK,Dropoff,30.293648,-97.698165,E-5.1B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,PQ,Dropoff,30.323141,-97.721948,E-8.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QB,Dropoff,30.293383,-97.699061,E-5.1B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QD,Dropoff,30.293406,-97.719164,E-5.2H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QF,Dropoff,30.290917,-97.701806,E-5.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QH,Dropoff,30.296378,-97.701878,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QK,Dropoff,30.282835,-97.706952,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QP,Dropoff,30.292864,-97.69642,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,QU,Dropoff,30.285164,-97.702193,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,RG,Dropoff,30.291525,-97.700548,E-5.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,RH,Dropoff,30.297055,-97.700348,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,RS,Dropoff,30.322465,-97.719892,E-8.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,RV,Dropoff,30.297323,-97.701842,E-4.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,RX,Dropoff,30.298096,-97.70122,E-4.1A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,SF,Dropoff,30.322051,-97.717523,E-8.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,SP,Dropoff,30.328165,-97.734865,E-9.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TA,Dropoff,30.328868,-97.734421,E-9.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TC,Dropoff,30.293644,-97.698394,E-5.1B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TG,Station,30.445236,-97.709418,nan
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TL,Dropoff,30.290586,-97.719117,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TP,Dropoff,30.287005,-97.71239,E-5.3E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TR,Dropoff,30.328176,-97.733295,E-9.3D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TS,Dropoff,30.29335,-97.699928,E-5.1B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,TT,Dropoff,30.323857,-97.736047,E-9.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,UF,Dropoff,30.322708,-97.719436,E-8.2C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,UK,Dropoff,30.323878,-97.734769,E-9.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,UM,Dropoff,30.285918,-97.702356,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,UV,Dropoff,30.291614,-97.716196,E-5.2G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,VH,Dropoff,30.295203,-97.701926,E-4.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,VM,Dropoff,30.322026,-97.725567,E-8.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,VQ,Dropoff,30.285602,-97.704716,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,VT,Dropoff,30.293705,-97.696056,E-5.2B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WD,Dropoff,30.290887,-97.716242,E-5.2G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WE,Dropoff,30.284945,-97.706676,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WI,Dropoff,30.292199,-97.701062,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WL,Dropoff,30.293386,-97.717295,E-5.3H
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WM,Dropoff,30.294101,-97.717119,E-5.3G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WR,Dropoff,30.285837,-97.707773,E-5.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WT,Dropoff,30.32891,-97.731377,E-9.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WU,Dropoff,30.288422,-97.7056,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,WY,Dropoff,30.293603,-97.699993,E-5.1B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,XD,Dropoff,30.325422,-97.720569,E-8.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,XP,Dropoff,30.286383,-97.716038,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,XQ,Dropoff,30.295239,-97.700288,E-4.2A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,XR,Dropoff,30.322271,-97.716644,E-8.3C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,XV,Dropoff,30.292243,-97.717095,E-5.2G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,YA,Dropoff,30.322797,-97.723899,E-8.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,YC,Dropoff,30.294824,-97.699222,E-5.1B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,YD,Dropoff,30.28579,-97.716497,E-5.1G
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,YK,Dropoff,30.292368,-97.700616,E-5.3A
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,YN,Dropoff,30.326931,-97.732545,E-9.1D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,YU,Dropoff,30.285738,-97.710246,E-5.2E
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ZA,Dropoff,30.289062,-97.708099,E-5.2D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ZE,Dropoff,30.326925,-97.734091,E-9.3D
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ZH,Dropoff,30.284199,-97.702003,E-5.1C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ZJ,Dropoff,30.291913,-97.696665,E-5.3B
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ZN,Dropoff,30.324538,-97.718576,E-8.2C
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,ZP,Dropoff,30.29281,-97.719553,E-5.2H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,AE,Dropoff,30.29243,-97.728226,D-7.2H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,AK,Dropoff,30.291255,-97.734818,D-7.1J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,AL,Dropoff,30.297305,-97.728468,D-8.2E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,AT,Dropoff,30.293654,-97.72645,D-7.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,BJ,Dropoff,30.29216,-97.724821,D-7.1D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,BK,Dropoff,30.297194,-97.733796,D-8.1G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,BL,Dropoff,30.296928,-97.736314,D-8.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,BO,Dropoff,30.292251,-97.734875,D-8.1J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,BP,Dropoff,30.298745,-97.733062,D-8.1D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,CB,Dropoff,30.297522,-97.732054,D-8.1E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,CK,Dropoff,30.29252,-97.725588,D-7.1D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,CL,Dropoff,30.298595,-97.737874,D-8.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,CW,Dropoff,30.307992,-97.74454,E-11.3A
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,DJ,Dropoff,30.29252,-97.72561,D-7.1D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,DK,Dropoff,30.296148,-97.731465,D-8.2G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,DO,Dropoff,30.2953,-97.730772,D-8.3G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,DP,Dropoff,30.290468,-97.725863,D-7.2E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,DS,Dropoff,30.294414,-97.734052,D-8.3H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,EO,Dropoff,30.29215,-97.72319,D-7.1C
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,ES,Dropoff,30.298044,-97.733275,D-8.1D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,FA,Dropoff,30.290144,-97.725189,D-7.2E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,FK,Dropoff,30.290808,-97.728902,D-7.3E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,FP,Dropoff,30.299069,-97.734527,D-8.2D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,FZ,Dropoff,30.293637,-97.733042,D-7.3J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,GY,Dropoff,30.289153,-97.730695,D-7.3G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,HH,Dropoff,30.293357,-97.733217,D-7.3J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,HL,Dropoff,30.296726,-97.728121,D-8.3E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,HR,Dropoff,30.291368,-97.730067,D-7.3J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,HS,Dropoff,30.295613,-97.735952,D-8.1H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,HY,Dropoff,30.293747,-97.736775,D-8.2J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,IE,Dropoff,30.297336,-97.732832,D-8.2G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,IH,Dropoff,30.297837,-97.730382,D-8.3E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,IK,Dropoff,30.293702,-97.735817,D-8.2J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,IV,Dropoff,30.309394,-97.746716,E-10.3A
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JE,Dropoff,30.296234,-97.736041,D-8.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JO,Dropoff,30.300376,-97.733224,D-8.1D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JP,Dropoff,30.290536,-97.725999,D-7.2E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JR,Dropoff,30.29668,-97.732904,D-8.2G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JS,Dropoff,30.308392,-97.745582,E-10.3A
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JV,Dropoff,30.292435,-97.729991,D-7.2H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,JW,Dropoff,30.29699,-97.723058,D-7.2C
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,KA,Dropoff,30.297751,-97.735667,D-8.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,KF,Dropoff,30.294749,-97.734867,D-8.2H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,KI,Dropoff,30.290453,-97.733167,D-7.1J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,KK,Dropoff,30.294105,-97.735439,D-8.2H
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,KL,Dropoff,30.291711,-97.733709,D-7.2J
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,KO,Dropoff,30.295294,-97.722246,D-7.2C
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,LG,Dropoff,30.305875,-97.744054,E-11.3A
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,LJ,Dropoff,30.297236,-97.737026,D-8.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,LR,Dropoff,30.295842,-97.731057,D-8.3G
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,LS,Dropoff,30.297208,-97.735324,D-8.3D
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,LT,Dropoff,30.297677,-97.732221,D-8.1E
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,LU,Dropoff,30.307972,-97.743682,E-11.3A
