Route_ID,stop,type,lat,lon,zone_id
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,PE,Dropoff,33.874606,-117.944579,E-2.2J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,PF,Dropoff,33.879366,-117.939792,E-1.1B
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,PO,Dropoff,33.87799,-117.937283,E-1.1C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,PQ,Dropoff,33.876406,-117.927046,E-1.1D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,PX,Dropoff,33.879015,-117.928252,E-1.2D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,QB,Dropoff,33.871091,-117.949442,E-1.2H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,QD,Dropoff,33.88031,-117.939902,E-1.1B
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,QE,Dropoff,33.879114,-117.935821,E-1.1C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,QK,Dropoff,33.8758,-117.943831,E-1.1G
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,QM,Dropoff,33.877981,-117.941032,E-1.1B
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,QN,Dropoff,33.880085,-117.937047,E-1.1C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,RD,Dropoff,33.876389,-117.93008,E-1.2E
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,RJ,Dropoff,33.874505,-117.927819,E-1.1E
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,RN,Dropoff,33.872629,-117.953669,E-1.3H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,RP,Dropoff,33.876843,-117.936189,E-1.1C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,SN,Dropoff,33.872081,-117.958388,E-1.2J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,SV,Station,33.965477,-117.653303,nan
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,SZ,Dropoff,33.883266,-117.931367,E-1.3D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TD,Dropoff,33.874429,-117.936429,E-1.3G
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TK,Dropoff,33.872653,-117.948735,E-1.1H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TM,Dropoff,33.873771,-117.95282,E-1.3H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TP,Dropoff,33.877521,-117.932213,E-1.3D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TR,Dropoff,33.882999,-117.934255,E-1.3C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TT,Dropoff,33.877969,-117.936267,E-1.1C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,TU,Dropoff,33.876373,-117.931933,E-1.2E
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,UA,Dropoff,33.877454,-117.943853,E-1.1G
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,UN,Dropoff,33.8728,-117.952712,E-1.3H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,UO,Dropoff,33.871561,-117.9516,E-1.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,UR,Dropoff,33.872711,-117.958599,E-1.3J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,US,Dropoff,33.874939,-117.94878,E-1.1H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,UV,Dropoff,33.871164,-117.953381,E-1.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,VD,Dropoff,33.87334,-117.948857,E-1.1H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,VH,Dropoff,33.873299,-117.947782,E-1.1H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,VI,Dropoff,33.870185,-117.94692,E-2.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,VN,Dropoff,33.871457,-117.953373,E-1.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,VO,Dropoff,33.874449,-117.93454,E-1.3E
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,VP,Dropoff,33.871132,-117.943687,E-2.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,WB,Dropoff,33.880925,-117.930189,E-1.2D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,WC,Dropoff,33.882512,-117.93323,E-1.3C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,WF,Dropoff,33.87398,-117.958462,E-1.3J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,WR,Dropoff,33.878556,-117.925854,E-1.1D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,WT,Dropoff,33.871879,-117.937531,E-2.3H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,XI,Dropoff,33.871074,-117.950446,E-1.2H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,XM,Dropoff,33.870199,-117.94482,E-2.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,XR,Dropoff,33.876191,-117.941984,E-1.2G
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,XV,Dropoff,33.871951,-117.950676,E-1.2H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YG,Dropoff,33.874443,-117.956566,nan
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YI,Dropoff,33.870172,-117.94892,E-1.1J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YJ,Dropoff,33.886558,-117.934078,E-1.3C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YK,Dropoff,33.875303,-117.953795,E-1.3H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YP,Dropoff,33.879488,-117.935681,E-1.1C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YS,Dropoff,33.881134,-117.937091,E-1.2C
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YU,Dropoff,33.872442,-117.951774,E-1.2H
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,YV,Dropoff,33.872079,-117.955141,E-1.2J
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZB,Dropoff,33.880251,-117.938346,E-1.1B
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZI,Dropoff,33.87628,-117.949657,E-1.1G
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZK,Dropoff,33.875438,-117.926756,E-1.1E
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZL,Dropoff,33.876811,-117.933265,E-1.2E
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZM,Dropoff,33.880342,-117.928709,E-1.2D
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZR,Dropoff,33.875382,-117.936938,E-1.3G
RouteID_1d6a4033-59f4-4930-bbcc-ce4245b001bc,ZT,Dropoff,33.877754,-117.941031,E-1.1B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,AT,Dropoff,34.095094,-118.351735,M-10.3A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,BF,Dropoff,34.099157,-118.350038,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,BI,Dropoff,34.094394,-118.352041,M-10.3A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,BL,Dropoff,34.100293,-118.350171,M-10.2D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,BQ,Dropoff,34.095246,-118.352826,M-10.2A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,CM,Dropoff,34.10027,-118.348956,M-10.1D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,CO,Dropoff,34.094016,-118.350116,M-10.1C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,CX,Station,34.007369,-118.143927,nan
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,DB,Dropoff,34.094378,-118.351467,M-10.3A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,EE,Dropoff,34.093376,-118.351788,M-10.3A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,EO,Dropoff,34.095317,-118.352828,M-10.2A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,EQ,Dropoff,34.09734,-118.349565,M-10.3C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,ET,Dropoff,34.10027,-118.348956,M-10.1D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,FI,Dropoff,34.096103,-118.351739,M-10.3B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,FM,Dropoff,34.097055,-118.350666,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,FO,Dropoff,34.10058,-118.352876,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,FV,Dropoff,34.095213,-118.349547,M-10.2C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,GB,Dropoff,34.096637,-118.349558,M-10.3C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,GL,Dropoff,34.099814,-118.349427,M-10.2D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,GN,Dropoff,34.097242,-118.349565,M-10.3C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,GW,Dropoff,34.099092,-118.350039,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,HE,Dropoff,34.10027,-118.348958,M-10.1D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,JT,Dropoff,34.093366,-118.350115,M-10.1C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,KY,Dropoff,34.101006,-118.350169,M-10.2D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,LO,Dropoff,34.099171,-118.350036,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,LQ,Dropoff,34.09982,-118.349811,M-10.2D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,MW,Dropoff,34.097208,-118.352846,M-10.2A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,ND,Dropoff,34.095043,-118.350655,M-10.1C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,NR,Dropoff,34.097241,-118.351749,M-10.3B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,OJ,Dropoff,34.099825,-118.349356,M-10.2D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,OP,Dropoff,34.09436,-118.348972,M-10.2C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,PC,Dropoff,34.098649,-118.351013,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,PE,Dropoff,34.099442,-118.350034,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,PJ,Dropoff,34.096251,-118.350659,M-10.1B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,PL,Dropoff,34.096531,-118.351741,M-10.3B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,PT,Dropoff,34.097186,-118.349564,M-10.3C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,QU,Dropoff,34.096719,-118.35284,M-10.2A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,QW,Dropoff,34.092654,-118.350109,M-10.1C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,QY,Dropoff,34.095825,-118.352829,M-10.2A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,RE,Dropoff,34.097491,-118.35275,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,RP,Dropoff,34.099387,-118.350035,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,RQ,Dropoff,34.095052,-118.352825,M-10.2A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,SE,Dropoff,34.096973,-118.349559,M-10.3C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,SK,Dropoff,34.099815,-118.349525,M-10.2D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,SL,Dropoff,34.098623,-118.350044,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,SN,Dropoff,34.101296,-118.352871,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,TE,Dropoff,34.096229,-118.349553,M-10.3C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,TO,Dropoff,34.095436,-118.349546,M-10.2C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,TV,Dropoff,34.097782,-118.350669,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,UP,Dropoff,34.100258,-118.352879,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,VI,Dropoff,34.093963,-118.351735,M-10.3A
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,VU,Dropoff,34.094901,-118.349545,M-10.2C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,WD,Dropoff,34.096139,-118.349554,M-10.2C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,XN,Dropoff,34.09529,-118.350653,M-10.1C
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,XU,Dropoff,34.09919,-118.350036,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,YT,Dropoff,34.099351,-118.350999,M-10.2B
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,ZR,Dropoff,34.099132,-118.349978,M-10.3D
RouteID_1dc8b0f4-66fa-4251-b56c-17a225588c0b,ZY,Dropoff,34.094617,-118.352823,M-10.2A
